,EMP,EMPSZES,GEO_ID,PAYANN,ESTAB,YEAR,zip code
3074,1385,1,8610000US02655,79319,204,2017,02655
3081,1628,1,8610000US02657,87331,373,2017,02657
3087,168,1,8610000US02659,9036,47,2017,02659
3091,2179,1,8610000US02660,90045,234,2017,02660
3097,51,1,8610000US02662,2677,16,2017,02662
3098,53,1,8610000US02661,1437,13,2017,02661
3102,80,1,8610000US02663,4730,20,2017,02663
3105,3628,1,8610000US02664,158709,343,2017,02664
3112,109,1,8610000US02666,7331,42,2017,02666
3115,498,1,8610000US02667,28616,144,2017,02667
3120,552,1,8610000US02668,19230,97,2017,02668
3126,176,1,8610000US02669,10395,31,2017,02669
3129,290,1,8610000US02670,11094,57,2017,02670
3132,176,1,8610000US02671,7020,48,2017,02671
3133,19,1,8610000US02672,918,11,2017,02672
3135,1919,1,8610000US02673,85919,246,2017,02673
3141,1309,1,8610000US02675,64116,163,2017,02675
3151,2278,1,8610000US02702,114383,109,2017,02702
3157,16959,1,8610000US02703,766658,954,2017,02703
3167,21,1,8610000US02713,805,8,2017,02713
3169,180,1,8610000US02714,6754,3,2017,02714
3170,318,1,8610000US02715,14180,63,2017,02715
3174,1103,1,8610000US02717,47770,99,2017,02717
3179,1574,1,8610000US02718,80315,109,2017,02718
3186,7397,1,8610000US02719,460604,382,2017,02719
3193,19539,1,8610000US02720,851299,758,2017,02720
3201,8511,1,8610000US02721,355314,578,2017,02721
3208,596,1,8610000US02722,29050,52,2017,02722
3213,3326,1,8610000US02723,120469,254,2017,02723
3220,2823,1,8610000US02724,117967,221,2017,02724
3226,1511,1,8610000US02725,71307,64,2017,02725
3232,2560,1,8610000US02726,89665,277,2017,02726
3238,2068,1,8610000US02738,112695,166,2017,02738
3245,1492,1,8610000US02739,64645,204,2017,02739
3251,13806,1,8610000US02740,591051,942,2017,02740
3258,81,1,8610000US02741,1435,12,2017,02741
3262,3446,1,8610000US02743,179637,178,2017,02743
3267,1746,1,8610000US02744,65310,177,2017,02744
3274,8857,1,8610000US02745,365090,496,2017,02745
3282,4347,1,8610000US02746,135588,308,2017,02746
3289,11553,1,8610000US02747,426811,678,2017,02747
3296,1874,1,8610000US02748,58658,218,2017,02748
3302,8573,1,8610000US02760,244206,707,2017,02760
3309,140,1,8610000US02761,5253,21,2017,02761
3312,4417,1,8610000US02762,159664,346,2017,02762
3318,2870,1,8610000US02763,106266,122,2017,02763
3325,793,1,8610000US02764,28127,78,2017,02764
3329,6609,1,8610000US02766,284818,373,2017,02766
3337,10460,1,8610000US02767,711259,523,2017,02767
3344,1257,1,8610000US02769,52750,267,2017,02769
3349,376,1,8610000US02770,13552,95,2017,02770
3355,70,1,8610000US02768,2300,7,2017,02768
3357,7471,1,8610000US02771,262960,555,2017,02771
3364,4662,1,8610000US02777,172289,443,2017,02777
3370,468,1,8610000US02779,15781,98,2017,02779
3375,23316,1,8610000US02780,1311593,1061,2017,02780
3383,2935,1,8610000US02790,116698,388,2017,02790
3391,33,1,8610000US02791,1139,8,2017,02791
3393,11,1,8610000US02801,1192,5,2017,02801
3394,59,1,8610000US02802,1862,10,2017,02802
3396,650,1,8610000US02804,29226,81,2017,02804
3401,3808,1,8610000US02806,102821,348,2017,02806
3407,383,1,8610000US02807,37422,191,2017,02807
3412,92,1,8610000US02808,2894,27,2017,02808
3415,7450,1,8610000US02809,252010,555,2017,02809
3421,37,1,8610000US02812,1518,18,2017,02812
3425,966,1,8610000US02813,40510,185,2017,02813
3430,930,1,8610000US02814,41783,154,2017,02814
3435,6,1,8610000US02815,150,3,2017,02815
3437,6705,1,8610000US02816,253035,551,2017,02816
3444,2420,1,8610000US02817,202664,158,2017,02817
3450,9377,1,8610000US02818,369507,689,2017,02818
3458,1521,1,8610000US02822,60715,161,2017,02822
3461,103,1,8610000US02824,2769,7,2017,02824
3464,351,1,8610000US02825,9327,91,2017,02825
3469,2717,1,8610000US02828,92446,217,2017,02828
3471,144,1,8610000US02826,9663,13,2017,02826
3474,135,1,8610000US02827,4753,30,2017,02827
3484,139,1,8610000US02829,2095,13,2017,02829
3487,753,1,8610000US02830,24662,112,2017,02830
3491,206,1,8610000US02831,7443,65,2017,02831
3495,467,1,8610000US02832,16902,74,2017,02832
3500,27,1,8610000US02833,1224,12,2017,02833
3502,842,1,8610000US02835,35965,156,2017,02835
3510,427,1,8610000US02837,17792,104,2017,02837
3515,183,1,8610000US02838,6045,42,2017,02838
3518,134,1,8610000US02839,5783,21,2017,02839
3521,13084,1,8610000US02840,535220,1058,2017,02840
3529,438,1,8610000US02841,20287,30,2017,02841
3533,10149,1,8610000US02842,463024,622,2017,02842
3539,14641,1,8610000US02852,740459,786,2017,02852
3547,914,1,8610000US02857,31631,182,2017,02857
3553,24,1,8610000US02858,974,9,2017,02858
3555,1734,1,8610000US02859,77470,93,2017,02859
3561,13918,1,8610000US02860,547499,1012,2017,02860
3565,5709,1,8610000US02861,264744,436,2017,02861
3575,2148,1,8610000US02863,75264,233,2017,02863
3581,10202,1,8610000US02864,513480,744,2017,02864
3592,14177,1,8610000US02865,783436,599,2017,02865
3600,4485,1,8610000US02871,251610,440,2017,02871
3608,21,1,8610000US02872,683,7,2017,02872
3610,15,1,8610000US02873,388,6,2017,02873
3611,324,1,8610000US02874,14113,95,2017,02874
3616,23,1,8610000US02875,1258,5,2017,02875
3618,520,1,8610000US02876,25067,38,2017,02876
3623,12,1,8610000US02877,310,3,2017,02877
3624,2209,1,8610000US02878,77771,336,2017,02878
3630,6992,1,8610000US02879,265945,645,2017,02879
3637,112,1,8610000US02880,2577,13,2017,02880
3639,800,1,8610000US02881,21072,101,2017,02881
3644,3973,1,8610000US02882,149460,397,2017,02882
3651,246,1,8610000US02883,5513,17,2017,02883
3654,3613,1,8610000US02885,131376,368,2017,02885
3660,33783,1,8610000US02886,1643556,1681,2017,02886
3669,287,1,8610000US02887,14850,12,2017,02887
3671,7805,1,8610000US02888,335793,660,2017,02888
3679,3602,1,8610000US02889,105105,401,2017,02889
3686,8172,1,8610000US02891,339338,742,2017,02891
3693,2876,1,8610000US02892,216778,111,2017,02892
3698,7000,1,8610000US02893,345759,525,2017,02893
3705,73,1,8610000US02894,2556,13,2017,02894
3708,15254,1,8610000US02895,756681,872,2017,02895
3718,3538,1,8610000US02896,137239,308,2017,02896
3724,902,1,8610000US02898,29127,90,2017,02898
3729,60,1,8610000US02901,4286,13,2017,02901
3732,724,1,8610000US02902,52710,6,2017,02902
3733,41921,1,8610000US02903,2587181,1581,2017,02903
3743,12635,1,8610000US02904,534577,763,2017,02904
3750,10453,1,8610000US02905,564084,532,2017,02905
3757,11315,1,8610000US02906,487023,737,2017,02906
3764,7080,1,8610000US02907,317063,564,2017,02907
3772,12406,1,8610000US02908,686091,540,2017,02908
3781,6763,1,8610000US02909,281610,676,2017,02909
3789,7772,1,8610000US02910,296966,562,2017,02910
3798,2020,1,8610000US02911,61529,235,2017,02911
3804,11033,1,8610000US02914,498615,755,2017,02914
3812,6774,1,8610000US02915,350729,339,2017,02915
3819,3549,1,8610000US02916,174321,208,2017,02916
3827,11804,1,8610000US02917,681905,581,2017,02917
3839,12305,1,8610000US02919,563993,984,2017,02919
3847,20041,1,8610000US02920,992961,1247,2017,02920
3855,4032,1,8610000US02921,183346,272,2017,02921
3862,4237,1,8610000US03031,207825,442,2017,03031
3863,168,1,8610000US02940,5783,64,2017,02940
3873,1758,1,8610000US03032,103055,142,2017,03032
3879,601,1,8610000US03033,36703,79,2017,03033
3883,620,1,8610000US03034,29542,90,2017,03034
3890,407,1,8610000US03037,17450,85,2017,03037
3896,250,1,8610000US03036,13006,67,2017,03036
3897,7816,1,8610000US03038,330489,669,2017,03038
3905,16,1,8610000US03041,535,4,2017,03041
3906,3155,1,8610000US03042,87009,208,2017,03042
3912,101,1,8610000US03043,4795,23,2017,03043
3915,376,1,8610000US03044,13789,59,2017,03044
3921,2367,1,8610000US03045,92880,264,2017,03045
3927,182,1,8610000US03046,10925,32,2017,03046
3930,1111,1,8610000US03047,41085,32,2017,03047
3934,417,1,8610000US03048,15152,60,2017,03048
3939,1604,1,8610000US03049,85359,158,2017,03049
3945,9417,1,8610000US03051,480416,621,2017,03051
3952,621,1,8610000US03052,32061,84,2017,03052
3956,13564,1,8610000US03053,681177,737,2017,03053
3964,15671,1,8610000US03054,1111593,768,2017,03054
3972,6051,1,8610000US03055,265171,393,2017,03055
3978,22541,1,8610000US03060,962763,1284,2017,03060
3989,9986,1,8610000US03062,721694,468,2017,03062
3998,112,1,8610000US03057,13798,25,2017,03057
4000,11898,1,8610000US03063,606500,620,2017,03063
4006,2385,1,8610000US03064,85610,246,2017,03064
4012,554,1,8610000US03070,23830,105,2017,03070
4017,849,1,8610000US03071,46677,105,2017,03071
4022,30,1,8610000US03073,1520,4,2017,03073
4024,2107,1,8610000US03076,100560,290,2017,03076
4030,2891,1,8610000US03077,129751,186,2017,03077
4037,23146,1,8610000US03079,1126273,1288,2017,03079
4046,90,1,8610000US03082,4786,25,2017,03082
4049,162,1,8610000US03084,4000,29,2017,03084
4054,1003,1,8610000US03086,49980,94,2017,03086
4059,3536,1,8610000US03087,163121,364,2017,03087
4065,15484,1,8610000US03101,979127,783,2017,03101
4073,9169,1,8610000US03102,437925,421,2017,03102
4080,24695,1,8610000US03103,1146250,1060,2017,03103
4088,7766,1,8610000US03104,432245,556,2017,03104
4096,465,1,8610000US03105,16146,17,2017,03105
4100,11976,1,8610000US03106,564653,474,2017,03106
4108,827,1,8610000US03108,47682,26,2017,03108
4111,5411,1,8610000US03109,376658,293,2017,03109
4119,13752,1,8610000US03110,792571,963,2017,03110
4126,7,1,8610000US03111,1074,4,2017,03111
4128,729,1,8610000US03215,11963,28,2017,03215
4132,435,1,8610000US03216,18794,41,2017,03216
4136,719,1,8610000US03217,23774,77,2017,03217
4141,55,1,8610000US03218,1817,16,2017,03218
4144,1637,1,8610000US03220,79081,172,2017,03220
4149,347,1,8610000US03221,10008,53,2017,03221
4154,1281,1,8610000US03222,53669,144,2017,03222
4158,443,1,8610000US03223,13836,85,2017,03223
4164,163,1,8610000US03224,6616,41,2017,03224
4167,159,1,8610000US03225,5520,46,2017,03225
4170,208,1,8610000US03226,6854,34,2017,03226
4173,149,1,8610000US03227,5560,31,2017,03227
4177,1505,1,8610000US03229,79596,114,2017,03229
4183,136,1,8610000US03230,6430,21,2017,03230
4186,36,1,8610000US03231,1601,3,2017,03231
4187,29,1,8610000US03233,1534,5,2017,03233
4188,1123,1,8610000US03234,42092,106,2017,03234
4194,2044,1,8610000US03235,90594,159,2017,03235
4199,35,1,8610000US03240,632,11,2017,03240
4200,103,1,8610000US03237,7276,25,2017,03237
4204,92,1,8610000US03241,3586,28,2017,03241
4207,1775,1,8610000US03242,52027,135,2017,03242
4213,7,1,8610000US03243,182,9,2017,03243
4215,1801,1,8610000US03244,87974,135,2017,03244
4219,422,1,8610000US03245,19037,57,2017,03245
4224,8236,1,8610000US03246,381372,556,2017,03246
4233,219,1,8610000US03247,12406,27,2017,03247
4237,2467,1,8610000US03249,103825,233,2017,03249
4244,2134,1,8610000US03251,46588,151,2017,03251
4248,21,1,8610000US03252,342,5,2017,03252
4250,2802,1,8610000US03253,145437,253,2017,03253
4255,1211,1,8610000US03254,50444,169,2017,03254
4260,653,1,8610000US03255,9728,35,2017,03255
4264,491,1,8610000US03256,16892,34,2017,03256
4269,2444,1,8610000US03257,99028,206,2017,03257
4279,495,1,8610000US03258,22415,70,2017,03258
4284,53,1,8610000US03259,1703,11,2017,03259
4286,181,1,8610000US03260,10714,23,2017,03260
4290,852,1,8610000US03261,32932,94,2017,03261
4295,349,1,8610000US03262,11891,49,2017,03262
4298,1121,1,8610000US03263,58204,90,2017,03263
4303,3060,1,8610000US03264,111596,248,2017,03264
4310,247,1,8610000US03266,7927,44,2017,03266
4313,58,1,8610000US03268,2111,15,2017,03268
4315,369,1,8610000US03269,10643,45,2017,03269
4320,15,1,8610000US03273,531,8,2017,03273
4322,2196,1,8610000US03275,101259,207,2017,03275
4328,5110,1,8610000US03276,174185,301,2017,03276
4335,831,1,8610000US03278,30561,70,2017,03278
4341,59,1,8610000US03279,2158,17,2017,03279
4344,32,1,8610000US03280,1958,11,2017,03280
4346,956,1,8610000US03281,49237,134,2017,03281
4351,160,1,8610000US03282,7412,15,2017,03282
4353,165,1,8610000US03284,8189,27,2017,03284
4356,63,1,8610000US03285,2710,20,2017,03285
4358,152,1,8610000US03287,6398,34,2017,03287
4362,47,1,8610000US03289,2010,7,2017,03289
4364,167,1,8610000US03290,7605,36,2017,03290
4368,42,1,8610000US03291,3117,8,2017,03291
4370,4,1,8610000US03293,359,3,2017,03293
4372,29118,1,8610000US03301,1406204,1577,2017,03301
4380,1104,1,8610000US03302,63474,37,2017,03302
4386,1695,1,8610000US03303,76098,171,2017,03303
4391,3018,1,8610000US03304,162332,217,2017,03304
4399,489,1,8610000US03307,22287,86,2017,03307
4403,15534,1,8610000US03431,727604,849,2017,03431
4413,335,1,8610000US03440,12055,46,2017,03440
4416,578,1,8610000US03443,28044,14,2017,03443
4419,355,1,8610000US03444,15082,48,2017,03444
4424,1427,1,8610000US03446,52496,106,2017,03446
4425,21,1,8610000US03441,1145,3,2017,03441
4426,349,1,8610000US03442,16683,19,2017,03442
4428,32,1,8610000US03445,928,6,2017,03445
4435,208,1,8610000US03447,8634,49,2017,03447
4439,139,1,8610000US03448,4784,15,2017,03448
4441,152,1,8610000US03449,5236,37,2017,03449
4445,83,1,8610000US03450,3313,13,2017,03450
4447,581,1,8610000US03451,18663,53,2017,03451
4452,2257,1,8610000US03452,101059,157,2017,03452
4457,361,1,8610000US03455,12163,43,2017,03455
4462,35,1,8610000US03456,1527,6,2017,03456
4464,29,1,8610000US03457,886,10,2017,03457
4465,4279,1,8610000US03458,175998,295,2017,03458
4472,1732,1,8610000US03461,58644,134,2017,03461
4477,130,1,8610000US03462,6405,22,2017,03462
4481,70,1,8610000US03464,5321,14,2017,03464
4483,167,1,8610000US03465,4962,27,2017,03465
4486,305,1,8610000US03466,13956,37,2017,03466
4491,113,1,8610000US03469,3767,20,2017,03469
4492,156,1,8610000US03467,7321,34,2017,03467
4495,19,1,8610000US03468,241,4,2017,03468
4500,759,1,8610000US03470,26213,88,2017,03470
4505,4309,1,8610000US03561,169001,330,2017,03561
4512,1822,1,8610000US03570,72794,171,2017,03570
4518,344,1,8610000US03574,12611,62,2017,03574
4523,1174,1,8610000US03575,27169,8,2017,03575
4525,1071,1,8610000US03576,38847,130,2017,03576
4531,135,1,8610000US03579,4912,17,2017,03579
4534,672,1,8610000US03580,26772,80,2017,03580
4540,1765,1,8610000US03581,56644,128,2017,03581
4547,152,1,8610000US03582,4430,40,2017,03582
4551,161,1,8610000US03583,10083,25,2017,03583
4554,1371,1,8610000US03584,57237,136,2017,03584
4560,831,1,8610000US03585,40063,48,2017,03585
4564,122,1,8610000US03586,3239,14,2017,03586
4566,146,1,8610000US03588,5441,23,2017,03588
4568,58,1,8610000US03590,1271,17,2017,03590
4571,225,1,8610000US03592,5097,38,2017,03592
4578,16,1,8610000US03593,427,8,2017,03593
4580,89,1,8610000US03595,3554,22,2017,03595
4582,67,1,8610000US03597,1326,10,2017,03597
4585,574,1,8610000US03598,20477,65,2017,03598
4591,7,1,8610000US03601,385,6,2017,03601
4593,276,1,8610000US03602,11503,56,2017,03602
4596,1702,1,8610000US03603,92631,76,2017,03603
4602,63,1,8610000US03605,2362,11,2017,03605
4604,30,1,8610000US03607,736,11,2017,03607
4607,971,1,8610000US03608,48783,104,2017,03608
4613,241,1,8610000US03609,8560,20,2017,03609
4617,87,1,8610000US03740,4530,13,2017,03740
4619,381,1,8610000US03741,14911,52,2017,03741
4625,4876,1,8610000US03743,214427,353,2017,03743
4631,20,1,8610000US03746,593,7,2017,03746
4632,30,1,8610000US03745,719,12,2017,03745
4636,677,1,8610000US03748,26029,88,2017,03748
4641,93,1,8610000US03751,5500,15,2017,03751
4644,29,1,8610000US03752,2549,8,2017,03752
4646,231,1,8610000US03753,6560,43,2017,03753
4651,26,1,8610000US03754,1799,4,2017,03754
4652,14150,1,8610000US03755,963869,267,2017,03755
4657,84,1,8610000US03750,3317,14,2017,03750
4663,14,1,8610000US03765,402,7,2017,03765
4668,6886,1,8610000US03766,383435,435,2017,03766
4676,296,1,8610000US03768,17917,43,2017,03768
4681,49,1,8610000US03769,901,5,2017,03769
4683,279,1,8610000US03770,9256,17,2017,03770
4686,69,1,8610000US03771,4611,12,2017,03771
4688,3289,1,8610000US03773,139067,202,2017,03773
4695,478,1,8610000US03774,17356,48,2017,03774
4699,32,1,8610000US03779,2051,7,2017,03779
4700,88,1,8610000US03777,3476,28,2017,03777
4704,116,1,8610000US03780,5186,8,2017,03780
4706,172,1,8610000US03781,6571,32,2017,03781
4710,254,1,8610000US03782,11061,71,2017,03782
4715,4347,1,8610000US03784,183764,288,2017,03784
4722,1138,1,8610000US03785,44299,86,2017,03785
4727,37377,1,8610000US03801,2323451,1924,2017,03801
4736,265,1,8610000US03802,17160,30,2017,03802
4741,2,1,8610000US03803,198,3,2017,03803
4743,87,1,8610000US03804,3748,6,2017,03804
4744,711,1,8610000US03809,25442,90,2017,03809
4748,114,1,8610000US03810,5339,34,2017,03810
4752,1152,1,8610000US03811,58476,125,2017,03811
4759,686,1,8610000US03812,14637,31,2017,03812
4763,860,1,8610000US03813,30993,92,2017,03813
4769,310,1,8610000US03814,7933,44,2017,03814
4773,87,1,8610000US03816,3204,28,2017,03816
4777,38,1,8610000US03817,1621,16,2017,03817
4779,1784,1,8610000US03818,71359,199,2017,03818
4785,130,1,8610000US03819,5761,50,2017,03819
4790,16347,1,8610000US03820,885101,871,2017,03820
4798,213,1,8610000US03821,8942,21,2017,03821
4800,165,1,8610000US03823,6523,26,2017,03823
4804,2313,1,8610000US03824,81070,199,2017,03824
4811,1912,1,8610000US03825,96969,164,2017,03825
4817,600,1,8610000US03826,17750,54,2017,03826
4821,279,1,8610000US03827,13950,74,2017,03827
4825,32,1,8610000US03832,634,9,2017,03832
4826,84,1,8610000US03830,2039,18,2017,03830
4830,12129,1,8610000US03833,670187,734,2017,03833
4838,714,1,8610000US03835,27581,114,2017,03835
4843,79,1,8610000US03837,3398,20,2017,03837
4845,335,1,8610000US03838,10194,43,2017,03838
4850,850,1,8610000US03839,37717,78,2017,03839
4856,1777,1,8610000US03840,98906,166,2017,03840
4864,370,1,8610000US03836,9262,24,2017,03836
4867,1465,1,8610000US03841,62167,190,2017,03841
4872,4401,1,8610000US03842,256306,519,2017,03842
4879,175,1,8610000US03843,9716,15,2017,03843
4882,540,1,8610000US03844,23239,89,2017,03844
4888,295,1,8610000US03845,8815,51,2017,03845
4892,446,1,8610000US03846,14931,44,2017,03846
4897,53,1,8610000US03847,1441,6,2017,03847
4899,1243,1,8610000US03848,52879,181,2017,03848
4904,473,1,8610000US03849,15583,37,2017,03849
4908,60,1,8610000US03850,3400,12,2017,03850
4912,487,1,8610000US03851,22089,41,2017,03851
4917,69,1,8610000US03852,2168,7,2017,03852
4919,95,1,8610000US03853,5894,15,2017,03853
4920,230,1,8610000US03854,9022,28,2017,03854
4923,128,1,8610000US03855,4848,31,2017,03855
4926,700,1,8610000US03856,26233,55,2017,03856
4930,1226,1,8610000US03857,51822,154,2017,03857
4937,286,1,8610000US03858,18112,58,2017,03858
4940,5306,1,8610000US03860,163517,386,2017,03860
4946,682,1,8610000US03861,27499,74,2017,03861
4951,2314,1,8610000US03862,92147,236,2017,03862
4957,540,1,8610000US03864,18379,75,2017,03864
4962,4204,1,8610000US03865,156935,347,2017,03865
4970,59,1,8610000US03866,1776,8,2017,03866
4972,8641,1,8610000US03867,356377,494,2017,03867
4979,825,1,8610000US03868,35149,80,2017,03868
4983,485,1,8610000US03869,23060,55,2017,03869
4987,1192,1,8610000US03870,53787,123,2017,03870
4993,95,1,8610000US03871,4866,19,2017,03871
4995,430,1,8610000US03872,12212,75,2017,03872
5000,241,1,8610000US03873,8453,57,2017,03873
5004,5755,1,8610000US03874,282927,351,2017,03874
5012,39,1,8610000US03875,1835,9,2017,03875
5014,5490,1,8610000US03878,245325,295,2017,03878
5021,144,1,8610000US03882,5831,17,2017,03882
5025,200,1,8610000US03884,9899,45,2017,03884
5028,4026,1,8610000US03885,223986,231,2017,03885
5035,348,1,8610000US03886,13362,80,2017,03886
5039,165,1,8610000US03887,6270,20,2017,03887
5041,306,1,8610000US03890,8496,32,2017,03890
5048,2411,1,8610000US03894,109001,291,2017,03894
5054,159,1,8610000US03896,7171,22,2017,03896
5058,5,1,8610000US03897,75,3,2017,03897
5060,498,1,8610000US03901,19935,89,2017,03901
5064,408,1,8610000US03902,19360,65,2017,03902
5069,919,1,8610000US03903,44539,142,2017,03903
5074,3511,1,8610000US03904,109829,327,2017,03904
5080,57,1,8610000US03905,2163,23,2017,03905
5082,2051,1,8610000US03906,112407,84,2017,03906
5086,929,1,8610000US03907,49416,191,2017,03907
5091,810,1,8610000US03908,29286,116,2017,03908
