,ZCTA,n_households,med_income,population,density,city,state_id,state_name,lat,lng,Unnamed: 0,EMP,EMPSZES,GEO_ID,PAYANN,ESTAB,YEAR,zip code
21037,67483,155,42422,423,1.6,Tampa,KS,Kansas,38.561479999999996,-97.2057,111248,33,1,8610000US67483,1085,11,2017,67483
21038,67484,349,43363,948,2.5,Tescott,KS,Kansas,38.99156,-97.83187,111250,42,1,8610000US67484,1445,17,2017,67484
21039,67485,170,50938,318,1.7,Tipton,KS,Kansas,39.290409999999994,-98.50858000000001,111252,125,1,8610000US67485,3775,15,2017,67485
21040,67487,579,57188,1381,5.7,Wakefield,KS,Kansas,39.17803,-97.07164,111256,102,1,8610000US67487,1819,19,2017,67487
21041,67490,403,41607,942,2.7,Wilson,KS,Kansas,38.78996,-98.44221999999999,111258,181,1,8610000US67490,5055,28,2017,67490
21042,67491,157,61250,386,2.1,Windom,KS,Kansas,38.38751,-97.90398,111263,36,1,8610000US67491,643,10,2017,67491
21043,67492,97,65586,250,2.3,Woodbine,KS,Kansas,38.81126,-96.96392,111265,40,1,8610000US67492,1020,6,2017,67492
21044,67501,9715,38863,26368,57.1,Hutchinson,KS,Kansas,37.98308,-97.92969000000001,111267,12601,1,8610000US67501,448700,809,2017,67501
21045,67502,10087,61229,23549,116.6,Hutchinson,KS,Kansas,38.12719,-97.9291,111275,5923,1,8610000US67502,232197,466,2017,67502
21046,67505,1045,35046,2494,336.9,South Hutchinson,KS,Kansas,38.02814,-97.94322,111288,1587,1,8610000US67505,62929,78,2017,67505
21047,67510,127,49688,292,2.0,Abbyville,KS,Kansas,37.99965,-98.20665,111294,23,1,8610000US67510,838,8,2017,67510
21048,67511,152,53182,272,1.9,Albert,KS,Kansas,38.4325,-99.04725,111296,42,1,8610000US67511,1794,10,2017,67511
21049,67512,82,47143,206,2.6,Alden,KS,Kansas,38.217940000000006,-98.34019,111297,21,1,8610000US67512,888,7,2017,67512
21050,67514,370,42000,907,3.4,Arlington,KS,Kansas,37.86492,-98.20699,111300,46,1,8610000US67514,981,14,2017,67514
21051,67516,174,43393,413,1.0,Bazine,KS,Kansas,38.37962,-99.68313,111302,53,1,8610000US67516,2084,11,2017,67516
21052,67519,108,43462,193,1.0,Belpre,KS,Kansas,37.93037,-99.09108,111303,18,1,8610000US67519,920,3,2017,67519
21053,67520,143,56875,290,1.3,Bison,KS,Kansas,38.58586,-99.18287,111304,15,1,8610000US67520,427,5,2017,67520
21054,67521,72,50000,126,0.4,Brownell,KS,Kansas,38.623129999999996,-99.72282,111306,35,1,8610000US67521,1844,5,2017,67521
21055,67522,791,57721,1961,12.8,Buhler,KS,Kansas,38.12467,-97.74404,111308,384,1,8610000US67522,10183,50,2017,67522
21056,67523,183,48906,562,1.0,Burdett,KS,Kansas,38.1975,-99.5493,111311,20,1,8610000US67523,484,9,2017,67523
21057,67524,256,41875,632,4.6,Chase,KS,Kansas,38.37532,-98.37878,111313,72,1,8610000US67524,2890,16,2017,67524
21058,67525,427,47232,901,3.1,Claflin,KS,Kansas,38.56877,-98.57077,111315,210,1,8610000US67525,7445,52,2017,67525
21059,67526,1204,56167,3101,6.3,Ellinwood,KS,Kansas,38.33481,-98.55291,111319,593,1,8610000US67526,18400,86,2017,67526
21060,67529,166,32357,296,1.3,Garfield,KS,Kansas,38.0728,-99.2533,111324,16,1,8610000US67529,651,4,2017,67529
21061,67530,8066,44477,18925,31.0,Great Bend,KS,Kansas,38.35287,-98.79363000000001,111326,8426,1,8610000US67530,297409,716,2017,67530
21062,67543,807,54509,2029,8.9,Haven,KS,Kansas,37.87758,-97.79479,111335,375,1,8610000US67543,14508,48,2017,67543
21063,67544,1165,49119,2998,6.0,Hoisington,KS,Kansas,38.58229,-98.75738,111339,876,1,8610000US67544,31151,82,2017,67544
21064,67545,93,50625,137,1.2,Hudson,KS,Kansas,38.16404,-98.61994,111344,50,1,8610000US67545,1703,6,2017,67545
21065,67546,1031,60341,2340,7.6,Inman,KS,Kansas,38.23255,-97.81944,111346,530,1,8610000US67546,16213,66,2017,67546
21066,67547,769,49879,1902,2.3,Kinsley,KS,Kansas,37.93351,-99.45756,111350,328,1,8610000US67547,9942,58,2017,67547
21067,67548,636,36833,1262,5.0,La Crosse,KS,Kansas,38.5831,-99.34510999999999,111356,512,1,8610000US67548,14989,59,2017,67548
21068,67550,2096,46795,5734,7.2,Larned,KS,Kansas,38.1849,-99.12235,111362,1913,1,8610000US67550,70820,134,2017,67550
21069,67552,261,53456,591,1.4,Lewis,KS,Kansas,37.86625,-99.22853,111367,161,1,8610000US67552,6450,11,2017,67552
21070,67554,1663,51964,4013,9.2,Lyons,KS,Kansas,38.37451,-98.19308000000001,111366,1177,1,8610000US67554,38933,119,2017,67554
21071,67556,151,47188,288,0.7,Mc Cracken,KS,Kansas,38.61179,-99.52892,111375,39,1,8610000US67556,1130,5,2017,67556
21072,67557,219,48750,601,2.0,Macksville,KS,Kansas,37.927820000000004,-98.96403000000001,111377,60,1,8610000US67557,2313,16,2017,67557
21073,67560,742,56250,1715,2.0,Ness City,KS,Kansas,38.394940000000005,-99.95135,111380,595,1,8610000US67560,21353,90,2017,67560
21074,67561,511,49922,1277,9.1,Nickerson,KS,Kansas,38.106320000000004,-98.09479,111385,90,1,8610000US67561,3368,26,2017,67561
21075,67563,138,51905,318,1.4,Offerle,KS,Kansas,37.84409,-99.55639000000001,111389,34,1,8610000US67563,1685,9,2017,67563
21076,67564,100,62917,246,1.5,Olmitz,KS,Kansas,38.531729999999996,-98.93139000000001,111391,17,1,8610000US67564,1218,7,2017,67564
21077,67566,200,59500,637,4.2,Partridge,KS,Kansas,37.93847,-98.09774,111396,42,1,8610000US67566,1136,14,2017,67566
21078,67567,271,39911,469,2.2,Pawnee Rock,KS,Kansas,38.2727,-98.97771999999999,111399,8,1,8610000US67567,274,3,2017,67567
21079,67568,118,36500,199,1.9,Plevna,KS,Kansas,38.01233,-98.3093,111400,14,1,8610000US67568,497,5,2017,67568
21080,67570,524,50395,1321,3.7,Pretty Prairie,KS,Kansas,37.78635,-97.96911,111402,122,1,8610000US67570,3203,20,2017,67570
21081,67572,218,42778,477,0.8,Ransom,KS,Kansas,38.68667,-99.90878000000001,111405,122,1,8610000US67572,3756,12,2017,67572
21082,67575,203,42656,458,1.1,Rush Center,KS,Kansas,38.41225,-99.26178,111409,221,1,8610000US67575,8488,10,2017,67575
21083,67576,867,53250,1920,2.3,St John,KS,Kansas,38.03365,-98.79384,111411,243,1,8610000US67576,6773,62,2017,67576
21084,67578,563,37938,1340,2.4,Stafford,KS,Kansas,37.98588,-98.58098000000001,111414,222,1,8610000US67578,7336,40,2017,67578
21085,67579,1207,54183,3380,5.3,Sterling,KS,Kansas,38.1833,-98.21856,111418,1340,1,8610000US67579,38847,80,2017,67579
21086,67581,122,52143,369,1.7,Sylvia,KS,Kansas,37.98363,-98.41691999999999,111424,2,1,8610000US67581,56,5,2017,67581
21087,67583,351,41141,873,1.7,Turon,KS,Kansas,37.80188,-98.47697,111426,54,1,8610000US67583,1494,14,2017,67583
21088,67584,144,41964,225,0.4,Utica,KS,Kansas,38.681129999999996,-100.16369,111428,81,1,8610000US67584,2656,17,2017,67584
21089,67601,9705,47006,24202,23.8,Hays,KS,Kansas,38.8776,-99.34833,111431,11734,1,8610000US67601,412694,990,2017,67601
21090,67621,164,46000,344,2.5,Agra,KS,Kansas,39.824670000000005,-99.1256,111441,28,1,8610000US67621,665,12,2017,67621
21091,67622,305,40662,642,1.8,Almena,KS,Kansas,39.894709999999996,-99.72988000000001,111443,55,1,8610000US67622,1404,13,2017,67622
21092,67623,101,36094,172,0.7,Alton,KS,Kansas,39.45275,-98.95815999999999,111446,60,1,8610000US67623,836,10,2017,67623
21093,67625,172,34583,384,0.9,Bogue,KS,Kansas,39.38519,-99.68379,111448,12,1,8610000US67625,460,5,2017,67625
21094,67626,69,42750,229,0.6,Bunker Hill,KS,Kansas,38.88536,-98.70928,111450,41,1,8610000US67626,947,6,2017,67626
21095,67631,75,47417,149,0.6,Collyer,KS,Kansas,39.00388,-100.08621,111452,10,1,8610000US67631,371,4,2017,67631
21096,67632,88,38750,207,1.7,Damar,KS,Kansas,39.3398,-99.58165,111454,10,1,8610000US67632,278,8,2017,67632
21097,67634,120,52500,254,1.0,Dorrance,KS,Kansas,38.81919,-98.60734000000001,111456,16,1,8610000US67634,415,5,2017,67634
21098,67635,59,24375,185,0.6,Dresden,KS,Kansas,39.59485,-100.4393,111458,10,1,8610000US67635,440,3,2017,67635
21099,67637,1134,56382,2753,3.0,Ellis,KS,Kansas,38.937740000000005,-99.59841999999999,111459,431,1,8610000US67637,10024,64,2017,67637
21100,67638,133,56354,285,1.3,Gaylord,KS,Kansas,39.63033,-98.85681,111465,12,1,8610000US67638,522,3,2017,67638
21101,67639,73,45781,155,1.2,Glade,KS,Kansas,39.6372,-99.30931,111466,14,1,8610000US67639,218,4,2017,67639
21102,67640,246,59500,627,1.9,Gorham,KS,Kansas,38.90912,-99.04673000000001,111468,66,1,8610000US67640,3032,15,2017,67640
21103,67642,846,42344,1810,2.9,Hill City,KS,Kansas,39.35816,-99.84437,111470,530,1,8610000US67642,17165,77,2017,67642
21104,67643,123,65208,260,0.6,Jennings,KS,Kansas,39.67624,-100.30103000000001,111475,31,1,8610000US67643,1194,8,2017,67643
21105,67644,119,51875,259,1.3,Kirwin,KS,Kansas,39.633309999999994,-99.15782,111477,16,1,8610000US67644,279,6,2017,67644
21106,67645,285,46103,900,0.7,Lenora,KS,Kansas,39.59942,-99.87089,111479,93,1,8610000US67645,3319,8,2017,67645
21107,67646,341,45947,731,1.6,Logan,KS,Kansas,39.63449,-99.57616999999999,111481,88,1,8610000US67646,3377,24,2017,67646
21108,67647,129,43646,251,1.2,Long Island,KS,Kansas,39.93674,-99.53872,111484,42,1,8610000US67647,1433,12,2017,67647
21109,67648,274,37125,545,1.3,Lucas,KS,Kansas,39.079,-98.56831,111487,63,1,8610000US67648,808,16,2017,67648
21110,67649,108,36000,212,1.3,Luray,KS,Kansas,39.1229,-98.68043,111489,54,1,8610000US67649,1651,9,2017,67649
21111,67650,109,49432,147,0.7,Morland,KS,Kansas,39.37345,-100.10624,111492,35,1,8610000US67650,1345,9,2017,67650
21112,67651,221,52708,463,0.9,Natoma,KS,Kansas,39.207440000000005,-99.05139,111494,81,1,8610000US67651,2844,21,2017,67651
21113,67653,145,34250,316,0.6,Norcatur,KS,Kansas,39.90702,-100.21274,111497,8,1,8610000US67653,84,6,2017,67653
21114,67654,1274,53559,3949,4.9,Norton,KS,Kansas,39.8248,-99.9534,111499,1626,1,8610000US67654,62485,163,2017,67654
21115,67656,25,28125,34,0.5,Ogallah,KS,Kansas,38.98979,-99.75605,111505,4,1,8610000US67656,113,3,2017,67656
21116,67657,161,37188,259,1.2,Palco,KS,Kansas,39.21027,-99.61998,111507,56,1,8610000US67657,1591,9,2017,67657
21117,67661,1354,46806,3310,3.4,Phillipsburg,KS,Kansas,39.82823,-99.32053,111513,1375,1,8610000US67661,53264,170,2017,67661
21118,67663,1070,51775,2695,3.3,Plainville,KS,Kansas,39.21143,-99.34919000000001,111520,948,1,8610000US67663,33588,103,2017,67663
21119,67664,131,60329,287,1.2,Prairie View,KS,Kansas,39.81428,-99.58639000000001,111525,22,1,8610000US67664,658,4,2017,67664
21120,67665,2268,49220,4981,6.2,Russell,KS,Kansas,38.850390000000004,-98.88161,111526,1464,1,8610000US67665,48741,197,2017,67665
21121,67667,67,66875,158,699.0,Schoenchen,KS,Kansas,38.71305,-99.33258000000001,111531,31,1,8610000US67667,683,5,2017,67667
21122,67669,770,45658,1875,2.0,Stockton,KS,Kansas,39.45329,-99.34649,111533,436,1,8610000US67669,11944,65,2017,67669
21123,67671,697,63011,1532,5.1,Victoria,KS,Kansas,38.8468,-99.13639,111538,239,1,8610000US67671,9486,49,2017,67671
21124,67672,1192,55208,2491,2.9,Wakeeney,KS,Kansas,39.00387,-99.91056,111542,836,1,8610000US67672,27480,112,2017,67672
21125,67701,2679,51619,6380,5.2,Colby,KS,Kansas,39.396029999999996,-101.05959,111548,2560,1,8610000US67701,85131,290,2017,67701
21126,67730,767,50848,1662,1.6,Atwood,KS,Kansas,39.80575,-101.10589,111554,623,1,8610000US67730,22968,88,2017,67730
21127,67731,317,49583,769,0.8,Bird City,KS,Kansas,39.762679999999996,-101.53621,111558,67,1,8610000US67731,1940,24,2017,67731
21128,67732,225,56563,489,0.7,Brewster,KS,Kansas,39.41209,-101.36108,111560,95,1,8610000US67732,4095,20,2017,67732
21129,67733,110,52045,333,0.3,Edson,KS,Kansas,39.319559999999996,-101.51275,111564,24,1,8610000US67733,926,8,2017,67733
21130,67735,2455,52708,5232,3.5,Goodland,KS,Kansas,39.34596,-101.7586,111567,1818,1,8610000US67735,61551,232,2017,67735
21131,67736,105,53250,193,0.4,Gove,KS,Kansas,38.8461,-100.47039000000001,111571,22,1,8610000US67736,579,6,2017,67736
21132,67737,203,49896,416,1.2,Grainfield,KS,Kansas,39.12279,-100.47892,111573,84,1,8610000US67737,2367,18,2017,67737
21133,67738,261,54018,581,0.7,Grinnell,KS,Kansas,38.98985,-100.64764,111577,93,1,8610000US67738,3157,21,2017,67738
21134,67739,73,46042,181,0.7,Herndon,KS,Kansas,39.88106,-100.8136,111582,15,1,8610000US67739,241,3,2017,67739
21135,67740,798,66667,1555,1.5,Hoxie,KS,Kansas,39.37702,-100.3587,111583,638,1,8610000US67740,24191,94,2017,67740
21136,67741,139,33438,355,0.7,Kanorado,KS,Kansas,39.394940000000005,-101.99935,111586,33,1,8610000US67741,1270,7,2017,67741
21137,67743,58,77656,141,0.6,Levant,KS,Kansas,39.37299,-101.24712,111588,28,1,8610000US67743,1083,5,2017,67743
21138,67744,93,44583,216,0.5,Ludell,KS,Kansas,39.85383,-100.93522,111590,5,1,8610000US67744,142,6,2017,67744
21139,67745,143,46250,353,0.5,Mc Donald,KS,Kansas,39.80852,-101.34628000000001,111592,17,1,8610000US67745,538,8,2017,67745
21140,67747,95,52708,238,0.5,Monument,KS,Kansas,39.04206,-101.06506999999999,111594,7,1,8610000US67747,89,5,2017,67747
21141,67748,979,49258,2227,2.1,Oakley,KS,Kansas,39.040729999999996,-100.8528,111596,886,1,8610000US67748,34005,109,2017,67748
21142,67749,1103,41025,2025,1.9,Oberlin,KS,Kansas,39.8338,-100.56486,111601,512,1,8610000US67749,13763,86,2017,67749
21143,67751,121,36518,242,1.1,Park,KS,Kansas,39.12141,-100.35218,111606,53,1,8610000US67751,887,7,2017,67751
21144,67752,548,51000,1330,1.9,Quinter,KS,Kansas,38.988009999999996,-100.24408000000001,111608,501,1,8610000US67752,14118,68,2017,67752
21145,67753,185,57679,540,0.8,Rexford,KS,Kansas,39.42674,-100.74616,111627,60,1,8610000US67753,2850,13,2017,67753
21146,67756,925,46103,1905,1.2,Saint Francis,KS,Kansas,39.79425,-101.8363,111614,552,1,8610000US67756,16882,84,2017,67756
21147,67757,230,46406,496,0.9,Selden,KS,Kansas,39.54623,-100.61048000000001,111619,38,1,8610000US67757,1298,16,2017,67757
21148,67758,423,51625,1144,0.9,Sharon Springs,KS,Kansas,38.8842,-101.76406,111621,380,1,8610000US67758,13348,47,2017,67758
21149,67761,94,58750,220,0.2,Wallace,KS,Kansas,38.97081,-101.53109,111628,7,1,8610000US67761,138,4,2017,67761
21150,67762,88,68750,245,0.5,Weskan,KS,Kansas,38.90425,-101.97256999999999,111630,10,1,8610000US67762,701,5,2017,67762
21151,67764,182,55000,480,0.3,Winona,KS,Kansas,38.92283,-101.20644,111626,43,1,8610000US67764,1533,16,2017,67764
21152,67801,9931,48474,30842,31.2,Dodge City,KS,Kansas,37.72528,-100.05496,111634,13609,1,8610000US67801,540171,709,2017,67801
21153,67831,428,41500,824,1.1,Ashland,KS,Kansas,37.18654,-99.79219,111642,239,1,8610000US67831,8673,39,2017,67831
21154,67834,392,63523,988,1.9,Bucklin,KS,Kansas,37.5337,-99.6316,111645,127,1,8610000US67834,5453,21,2017,67834
21155,67835,999,61081,2891,2.6,Cimarron,KS,Kansas,37.97105,-100.32684,111648,642,1,8610000US67835,26750,101,2017,67835
21156,67837,338,54762,954,1.4,Copeland,KS,Kansas,37.552890000000005,-100.66235,111653,166,1,8610000US67837,6827,38,2017,67837
21157,67838,346,52188,968,3.4,Deerfield,KS,Kansas,38.0779,-101.13399,111658,33,1,8610000US67838,895,14,2017,67838
21158,67839,638,49167,1377,1.0,Dighton,KS,Kansas,38.47189,-100.43141999999999,111660,287,1,8610000US67839,10802,59,2017,67839
21159,67840,39,27875,82,1.2,Englewood,KS,Kansas,37.086040000000004,-100.02601999999999,111664,17,1,8610000US67840,386,3,2017,67840
21160,67841,123,51563,348,1.3,Ensign,KS,Kansas,37.62236,-100.24408000000001,111665,16,1,8610000US67841,572,3,2017,67841
21161,67842,189,56750,464,1.1,Ford,KS,Kansas,37.55923,-99.77455,111666,31,1,8610000US67842,1297,8,2017,67842
21162,67844,381,46042,830,1.4,Fowler,KS,Kansas,37.385490000000004,-100.19476999999999,111668,78,1,8610000US67844,2915,17,2017,67844
21163,67846,11584,51016,33735,16.3,Garden City,KS,Kansas,38.03484,-100.76704000000001,111670,11037,1,8610000US67846,375787,932,2017,67846
21164,67849,163,55313,396,1.2,Hanston,KS,Kansas,38.14905,-99.71481999999999,111678,57,1,8610000US67849,1654,13,2017,67849
21165,67850,200,56875,322,1.0,Healy,KS,Kansas,38.58679,-100.61417,111677,25,1,8610000US67850,1215,8,2017,67850
21166,67851,827,76728,2781,4.9,Holcomb,KS,Kansas,38.06266,-101.02606,111682,4201,1,8610000US67851,173112,49,2017,67851
21167,67853,301,63906,667,1.1,Ingalls,KS,Kansas,37.88868,-100.51504,111688,59,1,8610000US67853,2248,22,2017,67853
21168,67854,569,54904,1253,1.0,Jetmore,KS,Kansas,38.09101,-100.01033000000001,111692,185,1,8610000US67854,6085,34,2017,67854
21169,67855,657,42675,1695,1.7,Johnson,KS,Kansas,37.55294,-101.68845999999999,111691,513,1,8610000US67855,18990,61,2017,67855
21170,67857,48,41750,146,0.2,Kendall,KS,Kansas,37.98697,-101.55079,111700,7,1,8610000US67857,135,3,2017,67857
21171,67859,257,45341,797,1.6,Kismet,KS,Kansas,37.23914,-100.77919,111702,42,1,8610000US67859,1972,11,2017,67859
21172,67860,842,50234,2806,1.9,Lakin,KS,Kansas,38.00297,-101.31028,111704,688,1,8610000US67860,24601,68,2017,67860
21173,67861,768,55000,1903,1.3,Leoti,KS,Kansas,38.47222,-101.38518,111708,394,1,8610000US67861,14202,76,2017,67861
21174,67862,149,38281,387,0.5,Manter,KS,Kansas,37.55284,-101.93979,111712,8,1,8610000US67862,379,4,2017,67862
21175,67863,129,45750,268,0.7,Marienthal,KS,Kansas,38.57312,-101.21651,111714,57,1,8610000US67863,1908,8,2017,67863
21176,67864,779,54183,1855,1.8,Meade,KS,Kansas,37.176390000000005,-100.31691,111716,615,1,8610000US67864,19636,75,2017,67864
21177,67865,459,54792,1209,1.5,Minneola,KS,Kansas,37.4316,-99.96547,111721,183,1,8610000US67865,8923,21,2017,67865
21178,67867,652,58300,1874,2.8,Montezuma,KS,Kansas,37.5734,-100.45875,111724,594,1,8610000US67867,25071,79,2017,67867
21179,67869,534,60347,1476,1.8,Plains,KS,Kansas,37.23871,-100.57264,111728,283,1,8610000US67869,14035,37,2017,67869
21180,67870,430,54405,1265,2.7,Satanta,KS,Kansas,37.522220000000004,-101.00144,111733,319,1,8610000US67870,12122,33,2017,67870
21181,67871,2118,63167,4997,2.3,Scott City,KS,Kansas,38.51753,-100.90555,111732,1514,1,8610000US67871,51492,199,2017,67871
21182,67876,473,84676,1490,1.8,Spearville,KS,Kansas,37.86155,-99.73665,111740,132,1,8610000US67876,5750,29,2017,67876
21183,67877,816,50238,2481,3.5,Sublette,KS,Kansas,37.549859999999995,-100.84549,111743,456,1,8610000US67877,17275,80,2017,67877
21184,67878,786,49198,2346,1.3,Syracuse,KS,Kansas,38.00558,-101.82808,111749,517,1,8610000US67878,17379,65,2017,67878
21185,67879,494,47045,1200,0.6,Tribune,KS,Kansas,38.48065,-101.80605,111756,301,1,8610000US67879,12585,40,2017,67879
21186,67880,2663,57461,7682,4.8,Ulysses,KS,Kansas,37.58509,-101.31456,111753,2182,1,8610000US67880,98781,210,2017,67880
21187,67882,157,48472,350,1.3,Wright,KS,Kansas,37.800509999999996,-99.8868,111763,46,1,8610000US67882,1456,5,2017,67882
21188,67901,7252,47675,21826,24.6,Liberal,KS,Kansas,37.10184,-100.90783,111764,8095,1,8610000US67901,311946,509,2017,67901
21189,67950,816,45357,2031,4.6,Elkhart,KS,Kansas,37.04802,-101.86802,111775,538,1,8610000US67950,20696,65,2017,67950
21190,67951,1749,58007,5178,3.8,Hugoton,KS,Kansas,37.162240000000004,-101.35249,111780,1163,1,8610000US67951,42780,126,2017,67951
21191,67952,196,55385,495,1.5,Moscow,KS,Kansas,37.29671,-101.15007,111785,41,1,8610000US67952,1549,10,2017,67952
21192,67953,73,40917,118,0.2,Richfield,KS,Kansas,37.25701,-101.8943,111788,39,1,8610000US67953,2991,4,2017,67953
21193,67954,255,48393,770,0.9,Rolla,KS,Kansas,37.20867,-101.64224,111789,88,1,8610000US67954,3535,15,2017,67954
21194,68001,41,70875,98,10.4,Abie,NE,Nebraska,41.33482,-96.9589,111792,11,1,8610000US68001,442,4,2017,68001
21195,68002,932,73538,2745,11.5,Arlington,NE,Nebraska,41.49689,-96.33705,111794,454,1,8610000US68002,21365,53,2017,68002
21196,68003,1809,70679,4527,13.3,Ashland,NE,Nebraska,41.07768,-96.38545,111798,915,1,8610000US68003,31761,121,2017,68003
21197,68004,385,59531,946,4.3,Bancroft,NE,Nebraska,42.01243,-96.63221,111802,109,1,8610000US68004,3795,34,2017,68004
21198,68005,9371,54301,23094,475.5,Bellevue,NE,Nebraska,41.14193,-95.89228,111806,7173,1,8610000US68005,261438,477,2017,68005
21199,68007,3287,104320,10451,82.9,Bennington,NE,Nebraska,41.3698,-96.1914,111812,755,1,8610000US68007,29861,176,2017,68007
21200,68008,4995,59015,12001,35.8,Blair,NE,Nebraska,41.54784,-96.16351,111818,5665,1,8610000US68008,258804,408,2017,68008
21201,68014,144,45000,240,2.9,Bruno,NE,Nebraska,41.28226,-96.96178,111826,16,1,8610000US68014,909,3,2017,68014
21202,68015,467,59602,1166,8.2,Cedar Bluffs,NE,Nebraska,41.38558,-96.64341999999999,111827,77,1,8610000US68015,2247,28,2017,68015
21203,68016,201,67083,450,206.4,Cedar Creek,NE,Nebraska,41.04333,-96.10424,111830,21,1,8610000US68016,828,7,2017,68016
21204,68017,688,69576,1694,9.1,Ceresco,NE,Nebraska,41.059490000000004,-96.65485,111832,189,1,8610000US68017,6174,34,2017,68017
21205,68018,226,77083,432,4.6,Colon,NE,Nebraska,41.30538,-96.61232,111836,35,1,8610000US68018,1256,12,2017,68018
21206,68019,205,45313,394,2.9,Craig,NE,Nebraska,41.784240000000004,-96.37371,111838,9,1,8610000US68019,114,4,2017,68019
21207,68020,290,36591,520,3.6,Decatur,NE,Nebraska,41.97579,-96.25927,111840,93,1,8610000US68020,1713,18,2017,68020
21208,68022,7903,103385,23049,168.0,Elkhorn,NE,Nebraska,41.278459999999995,-96.24595,111842,7455,1,8610000US68022,458971,584,2017,68022
21209,68023,1044,87000,2247,27.9,Fort Calhoun,NE,Nebraska,41.44916,-96.0203,111851,313,1,8610000US68023,12761,68,2017,68023
21210,68025,12213,51116,30488,94.3,Fremont,NE,Nebraska,41.437940000000005,-96.48937,111854,14352,1,8610000US68025,507032,823,2017,68025
21211,68028,4168,99091,13588,65.1,Gretna,NE,Nebraska,41.10634,-96.26083,111868,4575,1,8610000US68028,163975,472,2017,68028
